2022-01-12 15:33:29,729 - INFO - --- Configs List---
2022-01-12 15:33:29,729 - INFO - --- Dadaset:MIRFlickr
2022-01-12 15:33:29,729 - INFO - --- Train:True
2022-01-12 15:33:29,729 - INFO - --- Bit:16
2022-01-12 15:33:29,729 - INFO - --- Alpha:0.5
2022-01-12 15:33:29,729 - INFO - --- Beta:0.1
2022-01-12 15:33:29,729 - INFO - --- Lambda:0.4
2022-01-12 15:33:29,729 - INFO - --- Mu:1.4
2022-01-12 15:33:29,729 - INFO - --- Batch:32
2022-01-12 15:33:29,729 - INFO - --- Lr_IMG:0.01
2022-01-12 15:33:29,729 - INFO - --- Lr_TXT:0.01
2022-01-28 17:33:14,426 - INFO - mAP@50 I->T: 0.850, mAP@50 T->I: 0.824
2022-01-28 17:33:14,426 - INFO - Best MAP of I->T: 0.850, Best mAP of T->I: 0.841
2022-01-28 17:33:14,426 - INFO - --------------------------------------------------------------------
2022-01-28 17:33:17,847 - INFO - Epoch [201/300], Iter [39/39] Loss: -0.7015
2022-01-28 17:33:21,240 - INFO - Epoch [202/300], Iter [39/39] Loss: -0.6619
2022-01-28 17:33:24,608 - INFO - Epoch [203/300], Iter [39/39] Loss: -0.6565
2022-01-28 17:33:27,970 - INFO - Epoch [204/300], Iter [39/39] Loss: -0.6762
2022-01-28 17:33:31,415 - INFO - Epoch [205/300], Iter [39/39] Loss: -0.6761
2022-01-28 17:33:34,839 - INFO - Epoch [206/300], Iter [39/39] Loss: -0.6859
2022-01-28 17:33:38,544 - INFO - Epoch [207/300], Iter [39/39] Loss: -0.6854
2022-01-28 17:33:42,354 - INFO - Epoch [208/300], Iter [39/39] Loss: -0.6958
2022-01-28 17:33:46,933 - INFO - Epoch [209/300], Iter [39/39] Loss: -0.6538
2022-01-28 17:33:51,413 - INFO - Epoch [210/300], Iter [39/39] Loss: -0.6811
2022-01-28 17:33:55,853 - INFO - Epoch [211/300], Iter [39/39] Loss: -0.6662
2022-01-28 17:34:00,492 - INFO - Epoch [212/300], Iter [39/39] Loss: -0.6501
2022-01-28 17:34:05,092 - INFO - Epoch [213/300], Iter [39/39] Loss: -0.6603
2022-01-28 17:34:09,746 - INFO - Epoch [214/300], Iter [39/39] Loss: -0.6945
2022-01-28 17:34:14,305 - INFO - Epoch [215/300], Iter [39/39] Loss: -0.6934
2022-01-28 17:34:18,932 - INFO - Epoch [216/300], Iter [39/39] Loss: -0.6583
2022-01-28 17:34:23,264 - INFO - Epoch [217/300], Iter [39/39] Loss: -0.6882
2022-01-28 17:34:27,908 - INFO - Epoch [218/300], Iter [39/39] Loss: -0.6572
2022-01-28 17:34:32,421 - INFO - Epoch [219/300], Iter [39/39] Loss: -0.6606
2022-01-28 17:34:36,967 - INFO - Epoch [220/300], Iter [39/39] Loss: -0.6629
2022-01-28 17:34:41,352 - INFO - Epoch [221/300], Iter [39/39] Loss: -0.6596
2022-01-28 17:34:45,948 - INFO - Epoch [222/300], Iter [39/39] Loss: -0.6768
2022-01-28 17:34:50,516 - INFO - Epoch [223/300], Iter [39/39] Loss: -0.6729
2022-01-28 17:34:54,934 - INFO - Epoch [224/300], Iter [39/39] Loss: -0.6802
2022-01-28 17:34:59,446 - INFO - Epoch [225/300], Iter [39/39] Loss: -0.6753
2022-01-28 17:35:03,830 - INFO - Epoch [226/300], Iter [39/39] Loss: -0.6476
2022-01-28 17:35:08,390 - INFO - Epoch [227/300], Iter [39/39] Loss: -0.6724
2022-01-28 17:35:12,758 - INFO - Epoch [228/300], Iter [39/39] Loss: -0.6855
2022-01-28 17:35:17,228 - INFO - Epoch [229/300], Iter [39/39] Loss: -0.6768
2022-01-28 17:35:21,805 - INFO - Epoch [230/300], Iter [39/39] Loss: -0.6669
2022-01-28 17:35:26,638 - INFO - Epoch [231/300], Iter [39/39] Loss: -0.6594
2022-01-28 17:35:31,110 - INFO - Epoch [232/300], Iter [39/39] Loss: -0.6910
2022-01-28 17:35:35,586 - INFO - Epoch [233/300], Iter [39/39] Loss: -0.6919
2022-01-28 17:35:40,117 - INFO - Epoch [234/300], Iter [39/39] Loss: -0.6890
2022-01-28 17:35:44,796 - INFO - Epoch [235/300], Iter [39/39] Loss: -0.6508
2022-01-28 17:35:49,300 - INFO - Epoch [236/300], Iter [39/39] Loss: -0.6651
2022-01-28 17:35:53,710 - INFO - Epoch [237/300], Iter [39/39] Loss: -0.6999
2022-01-28 17:35:58,286 - INFO - Epoch [238/300], Iter [39/39] Loss: -0.6699
2022-01-28 17:36:02,872 - INFO - Epoch [239/300], Iter [39/39] Loss: -0.6540
2022-01-28 17:36:07,557 - INFO - Epoch [240/300], Iter [39/39] Loss: -0.6642
2022-01-28 17:36:07,624 - INFO - --------------------Evaluation: mAP@50-------------------
2022-01-28 17:36:26,715 - INFO - mAP@50 I->T: 0.855, mAP@50 T->I: 0.828
2022-01-28 17:36:26,715 - INFO - Best MAP of I->T: 0.850, Best mAP of T->I: 0.841
2022-01-28 17:36:26,715 - INFO - --------------------------------------------------------------------
2022-01-28 17:36:31,654 - INFO - Epoch [241/300], Iter [39/39] Loss: -0.6680
2022-01-28 17:36:36,391 - INFO - Epoch [242/300], Iter [39/39] Loss: -0.6540
2022-01-28 17:36:41,298 - INFO - Epoch [243/300], Iter [39/39] Loss: -0.6725
2022-01-28 17:36:45,828 - INFO - Epoch [244/300], Iter [39/39] Loss: -0.6982
2022-01-28 17:36:50,780 - INFO - Epoch [245/300], Iter [39/39] Loss: -0.6765
2022-01-28 17:36:55,409 - INFO - Epoch [246/300], Iter [39/39] Loss: -0.7016
2022-01-28 17:37:00,227 - INFO - Epoch [247/300], Iter [39/39] Loss: -0.6706
2022-01-28 17:37:05,155 - INFO - Epoch [248/300], Iter [39/39] Loss: -0.6526
2022-01-28 17:37:09,928 - INFO - Epoch [249/300], Iter [39/39] Loss: -0.6538
2022-01-28 17:37:14,784 - INFO - Epoch [250/300], Iter [39/39] Loss: -0.6870
2022-01-28 17:37:19,593 - INFO - Epoch [251/300], Iter [39/39] Loss: -0.6762
2022-01-28 17:37:24,457 - INFO - Epoch [252/300], Iter [39/39] Loss: -0.6813
2022-01-28 17:37:29,138 - INFO - Epoch [253/300], Iter [39/39] Loss: -0.6712
2022-01-28 17:37:34,100 - INFO - Epoch [254/300], Iter [39/39] Loss: -0.6789
2022-01-28 17:37:38,901 - INFO - Epoch [255/300], Iter [39/39] Loss: -0.6855
2022-01-28 17:37:43,719 - INFO - Epoch [256/300], Iter [39/39] Loss: -0.6710
2022-01-28 17:37:48,544 - INFO - Epoch [257/300], Iter [39/39] Loss: -0.6806
2022-01-28 17:37:53,071 - INFO - Epoch [258/300], Iter [39/39] Loss: -0.6645
2022-01-28 17:37:57,816 - INFO - Epoch [259/300], Iter [39/39] Loss: -0.6668
2022-01-28 17:38:02,457 - INFO - Epoch [260/300], Iter [39/39] Loss: -0.6939
2022-01-28 17:38:07,065 - INFO - Epoch [261/300], Iter [39/39] Loss: -0.6708
2022-01-28 17:38:11,625 - INFO - Epoch [262/300], Iter [39/39] Loss: -0.6877
2022-01-28 17:38:16,497 - INFO - Epoch [263/300], Iter [39/39] Loss: -0.6736
2022-01-28 17:38:21,400 - INFO - Epoch [264/300], Iter [39/39] Loss: -0.6863
2022-01-28 17:38:26,257 - INFO - Epoch [265/300], Iter [39/39] Loss: -0.6568
2022-01-28 17:38:31,261 - INFO - Epoch [266/300], Iter [39/39] Loss: -0.6771
2022-01-28 17:38:35,884 - INFO - Epoch [267/300], Iter [39/39] Loss: -0.6623
2022-01-28 17:38:40,762 - INFO - Epoch [268/300], Iter [39/39] Loss: -0.6414
2022-01-28 17:38:45,485 - INFO - Epoch [269/300], Iter [39/39] Loss: -0.6823
2022-01-28 17:38:50,231 - INFO - Epoch [270/300], Iter [39/39] Loss: -0.6670
2022-01-28 17:38:55,047 - INFO - Epoch [271/300], Iter [39/39] Loss: -0.6443
2022-01-28 17:38:59,956 - INFO - Epoch [272/300], Iter [39/39] Loss: -0.6918
2022-01-28 17:39:04,700 - INFO - Epoch [273/300], Iter [39/39] Loss: -0.6864
2022-01-28 17:39:09,398 - INFO - Epoch [274/300], Iter [39/39] Loss: -0.6864
2022-01-28 17:39:14,102 - INFO - Epoch [275/300], Iter [39/39] Loss: -0.6839
2022-01-28 17:39:18,969 - INFO - Epoch [276/300], Iter [39/39] Loss: -0.6807
2022-01-28 17:39:23,894 - INFO - Epoch [277/300], Iter [39/39] Loss: -0.6979
2022-01-28 17:39:28,740 - INFO - Epoch [278/300], Iter [39/39] Loss: -0.6674
2022-01-28 17:39:33,673 - INFO - Epoch [279/300], Iter [39/39] Loss: -0.6864
2022-01-28 17:39:38,386 - INFO - Epoch [280/300], Iter [39/39] Loss: -0.7007
2022-01-28 17:39:38,447 - INFO - --------------------Evaluation: mAP@50-------------------
2022-01-28 17:39:58,112 - INFO - mAP@50 I->T: 0.848, mAP@50 T->I: 0.825
2022-01-28 17:39:58,112 - INFO - Best MAP of I->T: 0.850, Best mAP of T->I: 0.841
2022-01-28 17:39:58,112 - INFO - --------------------------------------------------------------------
2022-01-28 17:40:02,894 - INFO - Epoch [281/300], Iter [39/39] Loss: -0.6763
2022-01-28 17:40:07,930 - INFO - Epoch [282/300], Iter [39/39] Loss: -0.6824
2022-01-28 17:40:12,822 - INFO - Epoch [283/300], Iter [39/39] Loss: -0.6860
2022-01-28 17:40:17,720 - INFO - Epoch [284/300], Iter [39/39] Loss: -0.6729
2022-01-28 17:40:22,901 - INFO - Epoch [285/300], Iter [39/39] Loss: -0.6769
2022-01-28 17:40:27,635 - INFO - Epoch [286/300], Iter [39/39] Loss: -0.6812
2022-01-28 17:40:32,530 - INFO - Epoch [287/300], Iter [39/39] Loss: -0.6799
2022-01-28 17:40:37,308 - INFO - Epoch [288/300], Iter [39/39] Loss: -0.6893
2022-01-28 17:40:42,128 - INFO - Epoch [289/300], Iter [39/39] Loss: -0.6898
2022-01-28 17:40:46,824 - INFO - Epoch [290/300], Iter [39/39] Loss: -0.6795
2022-01-28 17:40:51,795 - INFO - Epoch [291/300], Iter [39/39] Loss: -0.6558
2022-01-28 17:40:56,710 - INFO - Epoch [292/300], Iter [39/39] Loss: -0.6657
2022-01-28 17:41:01,528 - INFO - Epoch [293/300], Iter [39/39] Loss: -0.6615
2022-01-28 17:41:06,464 - INFO - Epoch [294/300], Iter [39/39] Loss: -0.6859
2022-01-28 17:41:11,114 - INFO - Epoch [295/300], Iter [39/39] Loss: -0.6683
2022-01-28 17:41:15,998 - INFO - Epoch [296/300], Iter [39/39] Loss: -0.6652
2022-01-28 17:41:20,768 - INFO - Epoch [297/300], Iter [39/39] Loss: -0.6852
2022-01-28 17:41:25,527 - INFO - Epoch [298/300], Iter [39/39] Loss: -0.6759
2022-01-28 17:41:30,272 - INFO - Epoch [299/300], Iter [39/39] Loss: -0.6587
2022-01-28 17:41:35,143 - INFO - Epoch [300/300], Iter [39/39] Loss: -0.6472
2022-01-28 17:41:35,783 - INFO - **********Save the trained model successfully.**********
2022-02-02 17:57:48,442 - INFO - --- Configs List---
2022-02-02 17:57:48,442 - INFO - --- Dadaset:NUSWIDE
2022-02-02 17:57:48,442 - INFO - --- Train:True
2022-02-02 17:57:48,442 - INFO - --- Bit:16
2022-02-02 17:57:48,442 - INFO - --- Alpha:0.4
2022-02-02 17:57:48,442 - INFO - --- Beta:0.3
2022-02-02 17:57:48,442 - INFO - --- Lambda:0.3
2022-02-02 17:57:48,442 - INFO - --- Mu:1.4
2022-02-02 17:57:48,442 - INFO - --- Batch:32
2022-02-02 17:57:48,442 - INFO - --- Lr_IMG:0.01
2022-02-02 17:57:48,442 - INFO - --- Lr_TXT:0.01
2022-02-02 17:57:50,632 - INFO - **************** Load checkpoint ./checkpoints/nus_16bit.pth ****************
2022-02-02 17:57:50,632 - INFO - --------------------Evaluation: mAP@50-------------------
2022-02-02 18:00:01,347 - INFO - mAP@50 I->T: 0.451, mAP@50 T->I: 0.458
2022-02-02 18:00:01,347 - INFO - Best MAP of I->T: 0.451, Best mAP of T->I: 0.458
2022-02-02 18:00:01,347 - INFO - --------------------------------------------------------------------
2022-02-02 18:02:26,249 - INFO - --- Configs List---
2022-02-02 18:02:26,249 - INFO - --- Dadaset:MIRFlickr
2022-02-02 18:02:26,249 - INFO - --- Train:True
2022-02-02 18:02:26,249 - INFO - --- Bit:16
2022-02-02 18:02:26,249 - INFO - --- Alpha:0.5
2022-02-02 18:02:26,249 - INFO - --- Beta:0.1
2022-02-02 18:02:26,249 - INFO - --- Lambda:0.4
2022-02-02 18:02:26,249 - INFO - --- Mu:1.4
2022-02-02 18:02:26,249 - INFO - --- Batch:128
2022-02-02 18:02:26,249 - INFO - --- Lr_IMG:0.01
2022-02-02 18:02:26,249 - INFO - --- Lr_TXT:0.01
2022-02-02 18:02:28,072 - INFO - **************** Load checkpoint ./checkpoints/flickr_16bit.pth ****************
2022-02-02 18:02:28,072 - INFO - --------------------Evaluation: mAP@50-------------------
2022-02-02 18:02:42,924 - INFO - mAP@50 I->T: 0.602, mAP@50 T->I: 0.555
2022-02-02 18:02:42,924 - INFO - Best MAP of I->T: 0.602, Best mAP of T->I: 0.555
2022-02-02 18:02:42,924 - INFO - --------------------------------------------------------------------
2022-02-02 18:09:23,252 - INFO - --- Configs List---
2022-02-02 18:09:23,252 - INFO - --- Dadaset:MIRFlickr
2022-02-02 18:09:23,252 - INFO - --- Train:True
2022-02-02 18:09:23,252 - INFO - --- Bit:16
2022-02-02 18:09:23,253 - INFO - --- Alpha:0.5
2022-02-02 18:09:23,253 - INFO - --- Beta:0.1
2022-02-02 18:09:23,253 - INFO - --- Lambda:0.4
2022-02-02 18:09:23,253 - INFO - --- Mu:1.4
2022-02-02 18:09:23,253 - INFO - --- Batch:128
2022-02-02 18:09:23,253 - INFO - --- Lr_IMG:0.01
2022-02-02 18:09:23,253 - INFO - --- Lr_TXT:0.01
2022-02-02 18:09:25,031 - INFO - **************** Load checkpoint ./checkpoints/flickr_16bit.pth ****************
2022-02-02 18:09:25,031 - INFO - --------------------Evaluation: mAP@50-------------------
2022-02-02 18:09:45,570 - INFO - mAP@50 I->T: 0.601, mAP@50 T->I: 0.558
2022-02-02 18:09:45,570 - INFO - mAP@1 I->T: 0.573, mAP@50 T->I: 0.511
2022-02-02 18:09:45,570 - INFO - mAP@5 I->T: 0.692, mAP@50 T->I: 0.653
2022-02-02 18:09:45,570 - INFO - mAP@10 I->T: 0.658, mAP@50 T->I: 0.620
2022-02-02 18:09:45,570 - INFO - Best MAP of I->T: 0.601, Best mAP of T->I: 0.558
2022-02-02 18:09:45,570 - INFO - --------------------------------------------------------------------
2022-02-02 18:31:05,104 - INFO - --- Configs List---
2022-02-02 18:31:05,104 - INFO - --- Dadaset:MIRFlickr
2022-02-02 18:31:05,104 - INFO - --- Train:True
2022-02-02 18:31:05,104 - INFO - --- Bit:16
2022-02-02 18:31:05,104 - INFO - --- Alpha:0.5
2022-02-02 18:31:05,104 - INFO - --- Beta:0.1
2022-02-02 18:31:05,104 - INFO - --- Lambda:0.4
2022-02-02 18:31:05,104 - INFO - --- Mu:1.4
2022-02-02 18:31:05,104 - INFO - --- Batch:128
2022-02-02 18:31:05,104 - INFO - --- Lr_IMG:0.01
2022-02-02 18:31:05,104 - INFO - --- Lr_TXT:0.01
2022-02-02 18:31:06,844 - INFO - **************** Load checkpoint ./checkpoints/flickr_16bit.pth ****************
2022-02-02 18:31:06,844 - INFO - --------------------Evaluation: mAP@50-------------------
2022-02-02 18:31:27,467 - INFO - mAP@50 I->T: 0.597, mAP@50 T->I: 0.553
2022-02-02 18:31:27,468 - INFO - mAP@1 I->T: 0.578, mAP@50 T->I: 0.515
2022-02-02 18:31:27,468 - INFO - mAP@5 I->T: 0.695, mAP@50 T->I: 0.646
2022-02-02 18:31:27,468 - INFO - mAP@1000 I->T: 0.573, mAP@50 T->I: 0.537
2022-02-02 18:31:27,468 - INFO - Best MAP of I->T: 0.597, Best mAP of T->I: 0.553
2022-02-02 18:31:27,468 - INFO - --------------------------------------------------------------------
2022-02-02 18:36:51,263 - INFO - --- Configs List---
2022-02-02 18:36:51,263 - INFO - --- Dadaset:MIRFlickr
2022-02-02 18:36:51,263 - INFO - --- Train:True
2022-02-02 18:36:51,263 - INFO - --- Bit:16
2022-02-02 18:36:51,263 - INFO - --- Alpha:0.5
2022-02-02 18:36:51,263 - INFO - --- Beta:0.1
2022-02-02 18:36:51,263 - INFO - --- Lambda:0.4
2022-02-02 18:36:51,263 - INFO - --- Mu:1.4
2022-02-02 18:36:51,263 - INFO - --- Batch:128
2022-02-02 18:36:51,263 - INFO - --- Lr_IMG:0.01
2022-02-02 18:36:51,263 - INFO - --- Lr_TXT:0.01
2022-02-02 18:36:53,153 - INFO - **************** Load checkpoint ./checkpoints/flickr_16bit.pth ****************
2022-02-02 18:36:53,154 - INFO - --------------------Evaluation: mAP@50-------------------
2022-02-02 18:37:14,592 - INFO - mAP@50 I->T: 0.601, mAP@50 T->I: 0.557
2022-02-02 18:37:14,593 - INFO - mAP@1 I->T: 0.570, mAP@50 T->I: 0.501
2022-02-02 18:37:14,593 - INFO - mAP@5 I->T: 0.691, mAP@50 T->I: 0.641
2022-02-02 18:37:14,593 - INFO - mAP@10000 I->T: 0.574, mAP@10000 T->I: 0.558
2022-02-02 18:37:14,593 - INFO - Best MAP of I->T: 0.601, Best mAP of T->I: 0.557
2022-02-02 18:37:14,593 - INFO - --------------------------------------------------------------------
2022-02-07 10:41:34,055 - INFO - --- Configs List---
2022-02-07 10:41:34,055 - INFO - --- Dadaset:MIRFlickr
2022-02-07 10:41:34,055 - INFO - --- Train:True
2022-02-07 10:41:34,055 - INFO - --- Bit:16
2022-02-07 10:41:34,055 - INFO - --- Alpha:0.5
2022-02-07 10:41:34,055 - INFO - --- Beta:0.1
2022-02-07 10:41:34,055 - INFO - --- Lambda:0.4
2022-02-07 10:41:34,055 - INFO - --- Mu:1.4
2022-02-07 10:41:34,055 - INFO - --- Batch:128
2022-02-07 10:41:34,056 - INFO - --- Lr_IMG:0.01
2022-02-07 10:41:34,056 - INFO - --- Lr_TXT:0.01
2022-02-07 10:41:35,883 - INFO - **************** Load checkpoint ./checkpoints/flickr_16bit.pth ****************
2022-02-07 10:41:35,883 - INFO - --------------------Evaluation: mAP@50-------------------
2022-02-07 10:41:56,823 - INFO - mAP@50 I->T: 0.604, mAP@50 T->I: 0.557
2022-02-07 10:41:56,823 - INFO - mAP@1 I->T: 0.574, mAP@50 T->I: 0.520
2022-02-07 10:41:56,823 - INFO - mAP@5 I->T: 0.695, mAP@50 T->I: 0.646
2022-02-07 10:41:56,823 - INFO - mAP@10000 I->T: 0.576, mAP@10000 T->I: 0.558
2022-02-07 10:41:56,823 - INFO - Best MAP of I->T: 0.604, Best mAP of T->I: 0.557
2022-02-07 10:41:56,823 - INFO - --------------------------------------------------------------------
2022-02-07 10:44:54,793 - INFO - --- Configs List---
2022-02-07 10:44:54,793 - INFO - --- Dadaset:MIRFlickr
2022-02-07 10:44:54,793 - INFO - --- Train:True
2022-02-07 10:44:54,793 - INFO - --- Bit:16
2022-02-07 10:44:54,793 - INFO - --- Alpha:0.5
2022-02-07 10:44:54,793 - INFO - --- Beta:0.1
2022-02-07 10:44:54,793 - INFO - --- Lambda:0.4
2022-02-07 10:44:54,793 - INFO - --- Mu:1.4
2022-02-07 10:44:54,793 - INFO - --- Batch:128
2022-02-07 10:44:54,793 - INFO - --- Lr_IMG:0.01
2022-02-07 10:44:54,793 - INFO - --- Lr_TXT:0.01
2022-02-07 10:44:56,660 - INFO - **************** Load checkpoint ./checkpoints/flickr_16bit.pth ****************
2022-02-07 10:44:56,661 - INFO - --------------------Evaluation: mAP@50-------------------
2022-02-07 10:45:16,967 - INFO - mAP@50 I->T: 0.600, mAP@50 T->I: 0.557
2022-02-07 10:45:16,967 - INFO - mAP@1 I->T: 0.574, mAP@50 T->I: 0.516
2022-02-07 10:45:16,967 - INFO - mAP@5 I->T: 0.691, mAP@50 T->I: 0.649
2022-02-07 10:45:16,967 - INFO - mAP@10000 I->T: 0.659, mAP@10000 T->I: 0.616
2022-02-07 10:45:16,967 - INFO - Best MAP of I->T: 0.600, Best mAP of T->I: 0.557
2022-02-07 10:45:16,967 - INFO - --------------------------------------------------------------------
2022-02-07 10:47:48,389 - INFO - --- Configs List---
2022-02-07 10:47:48,389 - INFO - --- Dadaset:MIRFlickr
2022-02-07 10:47:48,389 - INFO - --- Train:True
2022-02-07 10:47:48,389 - INFO - --- Bit:32
2022-02-07 10:47:48,389 - INFO - --- Alpha:0.5
2022-02-07 10:47:48,389 - INFO - --- Beta:0.1
2022-02-07 10:47:48,389 - INFO - --- Lambda:0.4
2022-02-07 10:47:48,389 - INFO - --- Mu:1.4
2022-02-07 10:47:48,389 - INFO - --- Batch:128
2022-02-07 10:47:48,389 - INFO - --- Lr_IMG:0.01
2022-02-07 10:47:48,389 - INFO - --- Lr_TXT:0.01
2022-02-07 10:47:50,226 - INFO - **************** Load checkpoint ./checkpoints/flickr_32bit.pth ****************
2022-02-07 10:47:50,226 - INFO - --------------------Evaluation: mAP@50-------------------
2022-02-07 10:48:11,288 - INFO - mAP@50 I->T: 0.614, mAP@50 T->I: 0.626
2022-02-07 10:48:11,288 - INFO - mAP@1 I->T: 0.596, mAP@50 T->I: 0.604
2022-02-07 10:48:11,288 - INFO - mAP@5 I->T: 0.701, mAP@50 T->I: 0.709
2022-02-07 10:48:11,288 - INFO - mAP@10 I->T: 0.670, mAP@10 T->I: 0.679
2022-02-07 10:48:11,288 - INFO - Best MAP of I->T: 0.614, Best mAP of T->I: 0.626
2022-02-07 10:48:11,288 - INFO - --------------------------------------------------------------------
2022-02-07 10:49:34,521 - INFO - --- Configs List---
2022-02-07 10:49:34,521 - INFO - --- Dadaset:MIRFlickr
2022-02-07 10:49:34,522 - INFO - --- Train:True
2022-02-07 10:49:34,522 - INFO - --- Bit:64
2022-02-07 10:49:34,522 - INFO - --- Alpha:0.5
2022-02-07 10:49:34,522 - INFO - --- Beta:0.1
2022-02-07 10:49:34,522 - INFO - --- Lambda:0.4
2022-02-07 10:49:34,522 - INFO - --- Mu:1.4
2022-02-07 10:49:34,522 - INFO - --- Batch:128
2022-02-07 10:49:34,522 - INFO - --- Lr_IMG:0.01
2022-02-07 10:49:34,522 - INFO - --- Lr_TXT:0.01
2022-02-07 10:49:36,448 - INFO - **************** Load checkpoint ./checkpoints/flickr_64bit.pth ****************
2022-02-07 10:49:36,448 - INFO - --------------------Evaluation: mAP@50-------------------
2022-02-07 10:49:58,110 - INFO - mAP@50 I->T: 0.611, mAP@50 T->I: 0.609
2022-02-07 10:49:58,110 - INFO - mAP@1 I->T: 0.591, mAP@50 T->I: 0.572
2022-02-07 10:49:58,110 - INFO - mAP@5 I->T: 0.705, mAP@50 T->I: 0.691
2022-02-07 10:49:58,110 - INFO - mAP@10 I->T: 0.673, mAP@10 T->I: 0.662
2022-02-07 10:49:58,110 - INFO - Best MAP of I->T: 0.611, Best mAP of T->I: 0.609
2022-02-07 10:49:58,110 - INFO - --------------------------------------------------------------------
2022-02-07 10:53:17,560 - INFO - --- Configs List---
2022-02-07 10:53:17,560 - INFO - --- Dadaset:NUSWIDE
2022-02-07 10:53:17,560 - INFO - --- Train:True
2022-02-07 10:53:17,560 - INFO - --- Bit:64
2022-02-07 10:53:17,560 - INFO - --- Alpha:0.4
2022-02-07 10:53:17,560 - INFO - --- Beta:0.3
2022-02-07 10:53:17,560 - INFO - --- Lambda:0.3
2022-02-07 10:53:17,560 - INFO - --- Mu:1.4
2022-02-07 10:53:17,560 - INFO - --- Batch:32
2022-02-07 10:53:17,561 - INFO - --- Lr_IMG:0.01
2022-02-07 10:53:17,561 - INFO - --- Lr_TXT:0.01
2022-02-07 10:53:19,724 - INFO - **************** Load checkpoint ./checkpoints/nus_64bit.pth ****************
2022-02-07 10:53:19,724 - INFO - --------------------Evaluation: mAP@50-------------------
2022-02-07 10:56:59,931 - INFO - mAP@50 I->T: 0.455, mAP@50 T->I: 0.365
2022-02-07 10:56:59,931 - INFO - mAP@1 I->T: 0.409, mAP@50 T->I: 0.307
2022-02-07 10:56:59,931 - INFO - mAP@5 I->T: 0.536, mAP@50 T->I: 0.439
2022-02-07 10:56:59,931 - INFO - mAP@10 I->T: 0.517, mAP@10 T->I: 0.428
2022-02-07 10:56:59,931 - INFO - Best MAP of I->T: 0.455, Best mAP of T->I: 0.365
2022-02-07 10:56:59,931 - INFO - --------------------------------------------------------------------
2022-02-07 11:00:00,092 - INFO - --- Configs List---
2022-02-07 11:00:00,092 - INFO - --- Dadaset:NUSWIDE
2022-02-07 11:00:00,092 - INFO - --- Train:True
2022-02-07 11:00:00,092 - INFO - --- Bit:32
2022-02-07 11:00:00,092 - INFO - --- Alpha:0.4
2022-02-07 11:00:00,093 - INFO - --- Beta:0.3
2022-02-07 11:00:00,093 - INFO - --- Lambda:0.3
2022-02-07 11:00:00,093 - INFO - --- Mu:1.4
2022-02-07 11:00:00,093 - INFO - --- Batch:128
2022-02-07 11:00:00,093 - INFO - --- Lr_IMG:0.01
2022-02-07 11:00:00,093 - INFO - --- Lr_TXT:0.01
2022-02-07 11:00:02,257 - INFO - **************** Load checkpoint ./checkpoints/nus_32bit.pth ****************
2022-02-07 11:00:02,257 - INFO - --------------------Evaluation: mAP@50-------------------
2022-02-07 11:03:20,484 - INFO - mAP@50 I->T: 0.444, mAP@50 T->I: 0.377
2022-02-07 11:03:20,484 - INFO - mAP@1 I->T: 0.402, mAP@50 T->I: 0.309
2022-02-07 11:03:20,485 - INFO - mAP@5 I->T: 0.523, mAP@50 T->I: 0.452
2022-02-07 11:03:20,485 - INFO - mAP@10 I->T: 0.505, mAP@10 T->I: 0.441
2022-02-07 11:03:20,485 - INFO - Best MAP of I->T: 0.444, Best mAP of T->I: 0.377
2022-02-07 11:03:20,485 - INFO - --------------------------------------------------------------------
2022-02-07 11:05:44,536 - INFO - --- Configs List---
2022-02-07 11:05:44,536 - INFO - --- Dadaset:NUSWIDE
2022-02-07 11:05:44,536 - INFO - --- Train:True
2022-02-07 11:05:44,536 - INFO - --- Bit:16
2022-02-07 11:05:44,536 - INFO - --- Alpha:0.4
2022-02-07 11:05:44,536 - INFO - --- Beta:0.3
2022-02-07 11:05:44,536 - INFO - --- Lambda:0.3
2022-02-07 11:05:44,536 - INFO - --- Mu:1.4
2022-02-07 11:05:44,536 - INFO - --- Batch:128
2022-02-07 11:05:44,536 - INFO - --- Lr_IMG:0.01
2022-02-07 11:05:44,537 - INFO - --- Lr_TXT:0.01
2022-02-07 11:05:46,680 - INFO - **************** Load checkpoint ./checkpoints/nus_16bit.pth ****************
2022-02-07 11:05:46,681 - INFO - --------------------Evaluation: mAP@50-------------------
2022-02-07 11:08:50,741 - INFO - mAP@50 I->T: 0.454, mAP@50 T->I: 0.466
2022-02-07 11:08:50,741 - INFO - mAP@1 I->T: 0.430, mAP@50 T->I: 0.398
2022-02-07 11:08:50,741 - INFO - mAP@5 I->T: 0.539, mAP@50 T->I: 0.543
2022-02-07 11:08:50,741 - INFO - mAP@10 I->T: 0.517, mAP@10 T->I: 0.522
2022-02-07 11:08:50,741 - INFO - Best MAP of I->T: 0.454, Best mAP of T->I: 0.466
2022-02-07 11:08:50,741 - INFO - --------------------------------------------------------------------
2022-02-09 19:13:56,938 - INFO - --- Configs List---
2022-02-09 19:13:56,938 - INFO - --- Dadaset:MIRFlickr
2022-02-09 19:13:56,938 - INFO - --- Train:True
2022-02-09 19:13:56,938 - INFO - --- Bit:64
2022-02-09 19:13:56,938 - INFO - --- Alpha:0.5
2022-02-09 19:13:56,938 - INFO - --- Beta:0.1
